,cod_com,cod_prov,cod_reg,den_com,den_prov,den_reg,pop,sigla,std,median
5722,68027,68,13,Penne,Pescara,Abruzzo,11972,PE,0.046726058574320224,0.722705602645874
5723,68028,68,13,Pescara,Pescara,Abruzzo,119862,PE,0.08326153813660311,0.8287036120891571
5724,68029,68,13,Pescosansonesco,Pescara,Abruzzo,481,PE,0.11806645023866266,0.6256523132324219
5725,68030,68,13,Pianella,Pescara,Abruzzo,8556,PE,0.0828303176982562,0.6990329027175903
5726,68031,68,13,Picciano,Pescara,Abruzzo,1314,PE,0.0329533606069486,0.6825380325317383
5727,68032,68,13,Pietranico,Pescara,Abruzzo,467,PE,0.06293145141905113,0.6623373031616211
5728,68033,68,13,Popoli,Pescara,Abruzzo,4874,PE,0.13393084034604938,0.5476302802562714
5729,68034,68,13,Roccamorice,Pescara,Abruzzo,933,PE,0.10077466358152054,0.3302251100540161
5730,68035,68,13,Rosciano,Pescara,Abruzzo,3996,PE,0.0324926862086185,0.7824277281761169
5731,68036,68,13,Salle,Pescara,Abruzzo,283,PE,0.08794407080469194,0.28875815868377686
5732,68037,68,13,Sant'Eufemia a Maiella,Pescara,Abruzzo,255,PE,0.062076407950716395,0.25228163599967957
5733,68038,68,13,San Valentino in Abruzzo Citeriore,Pescara,Abruzzo,1898,PE,0.05829939608239801,0.6440048217773438
5734,68039,68,13,Scafa,Pescara,Abruzzo,3587,PE,0.055417512499840366,0.7249736785888672
5735,68040,68,13,Serramonacesca,Pescara,Abruzzo,535,PE,0.16391616663770017,0.42050790786743164
5736,68041,68,13,Spoltore,Pescara,Abruzzo,18688,PE,0.07242888926057932,0.766219973564148
5737,68042,68,13,Tocco da Casauria,Pescara,Abruzzo,2483,PE,0.11411585615423413,0.45374298095703125
5738,68043,68,13,Torre de' Passeri,Pescara,Abruzzo,2972,PE,0.02432492914425718,0.7705540359020233
5739,68044,68,13,Turrivalignani,Pescara,Abruzzo,811,PE,0.0917725879075766,0.6973406076431274
5740,68045,68,13,Vicoli,Pescara,Abruzzo,381,PE,0.05844909043717855,0.5970537066459656
5741,68046,68,13,Villa Celiera,Pescara,Abruzzo,616,PE,0.12113427815460269,0.5513684153556824
5742,69001,69,13,Altino,Chieti,Abruzzo,3093,CH,0.030185481481676126,0.7376179099082947
5743,69002,69,13,Archi,Chieti,Abruzzo,2098,CH,0.07363028724248157,0.5015057325363159
5744,69003,69,13,Ari,Chieti,Abruzzo,1092,CH,0.07915257470331288,0.5317332148551941
5745,69004,69,13,Arielli,Chieti,Abruzzo,1121,CH,0.08983911960096119,0.5748931169509888
5746,69005,69,13,Atessa,Chieti,Abruzzo,10566,CH,0.0854281960029578,0.7294418811798096
5747,69006,69,13,Bomba,Chieti,Abruzzo,753,CH,0.09110586218918809,0.5051991641521454
5748,69007,69,13,Borrello,Chieti,Abruzzo,322,CH,0.08281649153152282,0.4695601463317871
5749,69008,69,13,Bucchianico,Chieti,Abruzzo,5064,CH,0.029760284838464716,0.7792453765869141
5750,69009,69,13,Montebello sul Sangro,Chieti,Abruzzo,82,CH,0.04116067865861622,0.4782305359840393
5751,69010,69,13,Canosa Sannita,Chieti,Abruzzo,1297,CH,0.0508437239201355,0.5444775819778442
5752,69011,69,13,Carpineto Sinello,Chieti,Abruzzo,546,CH,0.1064064242087082,0.5240892767906189
5753,69012,69,13,Carunchio,Chieti,Abruzzo,633,CH,0.10691761558201972,0.535705029964447
5754,69013,69,13,Casacanditella,Chieti,Abruzzo,1221,CH,0.05008334407843575,0.7543100118637085
5755,69014,69,13,Casalanguida,Chieti,Abruzzo,868,CH,0.049000003162549204,0.6898780763149261
5756,69015,69,13,Casalbordino,Chieti,Abruzzo,5914,CH,0.0759175024214103,0.5605905652046204
5757,69016,69,13,Casalincontrada,Chieti,Abruzzo,3042,CH,0.062497556365398416,0.697143018245697
5758,69017,69,13,Casoli,Chieti,Abruzzo,5486,CH,0.060093474513359155,0.7418555319309235
5759,69018,69,13,Castel Frentano,Chieti,Abruzzo,4295,CH,0.05984935365192148,0.7627472579479218
5760,69019,69,13,Castelguidone,Chieti,Abruzzo,343,CH,0.09449729307388632,0.5233444571495056
5761,69020,69,13,Castiglione Messer Marino,Chieti,Abruzzo,1638,CH,0.1120700293456524,0.397031307220459
5762,69021,69,13,Celenza sul Trigno,Chieti,Abruzzo,848,CH,0.08484979386553135,0.6209668517112732
5763,69022,69,13,Chieti,Chieti,Abruzzo,50287,CH,0.06824301295062082,0.7902092933654785
5764,69023,69,13,Civitaluparella,Chieti,Abruzzo,309,CH,0.11263505928563254,0.5515288412570953
5765,69024,69,13,Civitella Messer Raimondo,Chieti,Abruzzo,805,CH,0.11917547123542564,0.6641668081283569
5766,69025,69,13,Colledimacine,Chieti,Abruzzo,169,CH,0.08728289501868607,0.47365856170654297
5767,69026,69,13,Colledimezzo,Chieti,Abruzzo,441,CH,0.0715495528269707,0.5023413300514221
5768,69027,69,13,Crecchio,Chieti,Abruzzo,2745,CH,0.04426531319147606,0.5081231892108917
5769,69028,69,13,Cupello,Chieti,Abruzzo,4815,CH,0.06510411086126786,0.7233495712280273
5770,69029,69,13,Dogliola,Chieti,Abruzzo,324,CH,0.07852314005477183,0.638012707233429
5771,69030,69,13,Fara Filiorum Petri,Chieti,Abruzzo,1971,CH,0.04690585615906926,0.7591677904129028
5772,69031,69,13,Fara San Martino,Chieti,Abruzzo,1330,CH,0.16370551866502797,0.28574201464653015
5773,69032,69,13,Filetto,Chieti,Abruzzo,883,CH,0.04279123320387435,0.7249278426170349
5774,69033,69,13,Fossacesia,Chieti,Abruzzo,6237,CH,0.08889644479895273,0.6372110247612
5775,69034,69,13,Fraine,Chieti,Abruzzo,292,CH,0.1199560726983094,0.42938748002052307
5776,69035,69,13,Francavilla al Mare,Chieti,Abruzzo,25109,CH,0.06244453585106957,0.7653075456619263
5777,69036,69,13,Fresagrandinaria,Chieti,Abruzzo,925,CH,0.07399047741432609,0.6951290965080261
5778,69037,69,13,Frisa,Chieti,Abruzzo,1686,CH,0.07443907585552954,0.6446054577827454
5779,69038,69,13,Furci,Chieti,Abruzzo,868,CH,0.06436953190816293,0.6964780390262604
5780,69039,69,13,Gamberale,Chieti,Abruzzo,292,CH,0.1669384274690531,0.34084874391555786
5781,69040,69,13,Gessopalena,Chieti,Abruzzo,1315,CH,0.06439201100425615,0.6672420501708984
5782,69041,69,13,Gissi,Chieti,Abruzzo,2649,CH,0.0844436306795908,0.7082807421684265
5783,69042,69,13,Giuliano Teatino,Chieti,Abruzzo,1168,CH,0.02224086053053948,0.4892682135105133
5784,69043,69,13,Guardiagrele,Chieti,Abruzzo,8768,CH,0.13155194445298457,0.7216482162475586
5785,69044,69,13,Guilmi,Chieti,Abruzzo,419,CH,0.056596151958096745,0.5017797648906708
5786,69045,69,13,Lama dei Peligni,Chieti,Abruzzo,1135,CH,0.14823997951703435,0.4296717941761017
5787,69046,69,13,Lanciano,Chieti,Abruzzo,34538,CH,0.07484357411850781,0.6426640152931213
5788,69047,69,13,Lentella,Chieti,Abruzzo,652,CH,0.01940469996370351,0.7501819133758545
5789,69048,69,13,Lettopalena,Chieti,Abruzzo,330,CH,0.13689958135148303,0.3163491189479828
5790,69049,69,13,Liscia,Chieti,Abruzzo,679,CH,0.06976744970905226,0.6094339787960052
5791,69050,69,13,Miglianico,Chieti,Abruzzo,4741,CH,0.09757813851484141,0.655561089515686
5792,69051,69,13,Montazzoli,Chieti,Abruzzo,905,CH,0.1001456026584027,0.6022915840148926
5793,69052,69,13,Monteferrante,Chieti,Abruzzo,118,CH,0.06861565757670238,0.33033421635627747
5794,69053,69,13,Montelapiano,Chieti,Abruzzo,82,CH,0.04200021488726757,0.5444148480892181
5795,69054,69,13,Montenerodomo,Chieti,Abruzzo,633,CH,0.15194252314844864,0.6053197085857391
5796,69055,69,13,Monteodorisio,Chieti,Abruzzo,2363,CH,0.09097141916880706,0.639749139547348
5797,69056,69,13,Mozzagrogna,Chieti,Abruzzo,2457,CH,0.05834913412754371,0.6898704767227173
5798,69057,69,13,Orsogna,Chieti,Abruzzo,3724,CH,0.055488375905438515,0.6873214840888977
5799,69058,69,13,Ortona,Chieti,Abruzzo,22340,CH,0.08936784171618374,0.6667327284812927
5800,69059,69,13,Paglieta,Chieti,Abruzzo,4207,CH,0.0957573802802936,0.7334824204444885
5801,69060,69,13,Palena,Chieti,Abruzzo,1291,CH,0.12244928346090593,0.1964442878961563
5802,69061,69,13,Palmoli,Chieti,Abruzzo,838,CH,0.09257322620918905,0.5676174759864807
5803,69062,69,13,Palombaro,Chieti,Abruzzo,960,CH,0.12398591844031868,0.6542618274688721
5804,69063,69,13,Pennadomo,Chieti,Abruzzo,219,CH,0.08085710159081608,0.5065235048532486
5805,69064,69,13,Pennapiedimonte,Chieti,Abruzzo,445,CH,0.16397484624985206,0.26003558933734894
5806,69065,69,13,Perano,Chieti,Abruzzo,1554,CH,0.06666439308179752,0.5680831968784332
5807,69066,69,13,Pizzoferrato,Chieti,Abruzzo,1002,CH,0.15432116106646412,0.5666167736053467
5808,69067,69,13,Poggiofiorito,Chieti,Abruzzo,832,CH,0.09416588424010584,0.5812990665435791
5809,69068,69,13,Pollutri,Chieti,Abruzzo,2128,CH,0.06911244815227664,0.5331770181655884
5810,69069,69,13,Pretoro,Chieti,Abruzzo,877,CH,0.08470261416611365,0.3413756489753723
5811,69070,69,13,Quadri,Chieti,Abruzzo,748,CH,0.08268759496262727,0.5032070279121399
5812,69071,69,13,Rapino,Chieti,Abruzzo,1252,CH,0.17802428705244253,0.5470072627067566
5813,69072,69,13,Ripa Teatina,Chieti,Abruzzo,4011,CH,0.078177064245719,0.6851820945739746
5814,69073,69,13,Roccamontepiano,Chieti,Abruzzo,1607,CH,0.05870708056442772,0.6486952900886536
5815,69074,69,13,Rocca San Giovanni,Chieti,Abruzzo,2290,CH,0.04711844608550078,0.5666040182113647
5816,69075,69,13,Roccascalegna,Chieti,Abruzzo,1135,CH,0.08921676412025277,0.5852107405662537
5817,69076,69,13,Roccaspinalveti,Chieti,Abruzzo,1233,CH,0.126369364521976,0.5569349825382233
5818,69077,69,13,Roio del Sangro,Chieti,Abruzzo,94,CH,0.07235753718155478,0.3548697233200073
5819,69078,69,13,Rosello,Chieti,Abruzzo,220,CH,0.0856447201787022,0.3587176352739334
5820,69079,69,13,San Buono,Chieti,Abruzzo,915,CH,0.05954619772153681,0.6016913056373596
5821,69080,69,13,San Giovanni Lipioni,Chieti,Abruzzo,150,CH,0.08386987215311177,0.4295167624950409
5822,69081,69,13,San Giovanni Teatino,Chieti,Abruzzo,13943,CH,0.09664197304009109,0.810054749250412
5823,69082,69,13,San Martino sulla Marrucina,Chieti,Abruzzo,883,CH,0.023215671534222607,0.7879902720451355
5824,69083,69,13,San Salvo,Chieti,Abruzzo,19876,CH,0.11886066247777653,0.7851630449295044
5825,69084,69,13,Santa Maria Imbaro,Chieti,Abruzzo,2047,CH,0.08439950150225443,0.586591362953186
5826,69085,69,13,Sant'Eusanio del Sangro,Chieti,Abruzzo,2324,CH,0.025664060716637908,0.7770806550979614
5827,69086,69,13,San Vito Chietino,Chieti,Abruzzo,5162,CH,0.10676429631815589,0.7124536335468292
5828,69087,69,13,Scerni,Chieti,Abruzzo,3095,CH,0.0800319473474347,0.6779853403568268
5829,69088,69,13,Schiavi di Abruzzo,Chieti,Abruzzo,743,CH,0.09269937776269534,0.42557546496391296
5830,69089,69,13,Taranta Peligna,Chieti,Abruzzo,350,CH,0.12980677099543916,0.27690161764621735
5831,69090,69,13,Tollo,Chieti,Abruzzo,3918,CH,0.10486761952988563,0.6444156765937805
5832,69091,69,13,Torino di Sangro,Chieti,Abruzzo,3017,CH,0.08134725202997539,0.5399244427680969
5833,69092,69,13,Tornareccio,Chieti,Abruzzo,1681,CH,0.09180906089828152,0.5686280727386475
5834,69093,69,13,Torrebruna,Chieti,Abruzzo,777,CH,0.07567901262404661,0.5004193037748337
5835,69094,69,13,Torrevecchia Teatina,Chieti,Abruzzo,4162,CH,0.06364563665909871,0.5933349132537842
5836,69095,69,13,Torricella Peligna,Chieti,Abruzzo,1239,CH,0.09101746989762834,0.6509619355201721
5837,69096,69,13,Treglio,Chieti,Abruzzo,1681,CH,0.034649513284907535,0.6773343086242676
5838,69097,69,13,Tufillo,Chieti,Abruzzo,379,CH,0.08295751615591514,0.5515818893909454
5839,69098,69,13,Vacri,Chieti,Abruzzo,1586,CH,0.08716994717638352,0.5602917671203613
5840,69099,69,13,Vasto,Chieti,Abruzzo,40489,CH,0.08411337093844481,0.6627869009971619
5841,69100,69,13,Villalfonsina,Chieti,Abruzzo,913,CH,0.07726109445478069,0.5584387481212616
5842,69101,69,13,Villamagna,Chieti,Abruzzo,2255,CH,0.07838856716509399,0.7646646499633789
5843,69102,69,13,Villa Santa Maria,Chieti,Abruzzo,1236,CH,0.06655877026613885,0.5137792229652405
5844,69103,69,13,Pietraferrazzana,Chieti,Abruzzo,130,CH,0.06000245725527624,0.5019665658473969
5845,69104,69,13,Fallo,Chieti,Abruzzo,120,CH,0.08996057240232566,0.47062595188617706
5846,70001,70,14,Acquaviva Collecroce,Campobasso,Molise,605,CB,0.04693783359553548,0.6517786979675293
5847,70002,70,14,Baranello,Campobasso,Molise,2583,CB,0.0559936460462843,0.730933427810669
5848,70003,70,14,Bojano,Campobasso,Molise,7677,CB,0.17078279815422137,0.6318922638893127
5849,70004,70,14,Bonefro,Campobasso,Molise,1298,CB,0.05451365471650851,0.698637843132019
5850,70005,70,14,Busso,Campobasso,Molise,1185,CB,0.09603021434304033,0.6332665681838989
5851,70006,70,14,Campobasso,Campobasso,Molise,48337,CB,0.05451682463475361,0.7847958207130432
5852,70007,70,14,Campochiaro,Campobasso,Molise,622,CB,0.14073938181518347,0.4000600576400757
5853,70008,70,14,Campodipietra,Campobasso,Molise,2430,CB,0.0672401893036213,0.7288762331008911
5854,70009,70,14,Campolieto,Campobasso,Molise,831,CB,0.06370165778068594,0.7126713395118713
5855,70010,70,14,Campomarino,Campobasso,Molise,7746,CB,0.12288453539222499,0.5635907649993896
5856,70011,70,14,Casacalenda,Campobasso,Molise,2015,CB,0.07553753791365725,0.6006380319595337
5857,70012,70,14,Casalciprano,Campobasso,Molise,501,CB,0.06349449066934153,0.6280004978179932
5858,70013,70,14,Castelbottaccio,Campobasso,Molise,266,CB,0.0551100706900143,0.6705867052078247
5859,70014,70,14,Castellino del Biferno,Campobasso,Molise,513,CB,0.10262533359407773,0.45012181997299194
5860,70015,70,14,Castelmauro,Campobasso,Molise,1378,CB,0.07642961446533257,0.5178704261779785
5861,70016,70,14,Castropignano,Campobasso,Molise,899,CB,0.06472847408657317,0.6718924641609192
5862,70017,70,14,Cercemaggiore,Campobasso,Molise,3651,CB,0.06976590079693931,0.6985565423965454
5863,70018,70,14,Cercepiccola,Campobasso,Molise,624,CB,0.028546738452369314,0.7142775058746338
5864,70019,70,14,Civitacampomarano,Campobasso,Molise,339,CB,0.06718802439564729,0.539099395275116
5865,70020,70,14,Colle d'Anchise,Campobasso,Molise,760,CB,0.052027858882510464,0.6903937757015228
5866,70021,70,14,Colletorto,Campobasso,Molise,1766,CB,0.08175061496368234,0.5687392354011536
5867,70022,70,14,Duronia,Campobasso,Molise,393,CB,0.07799464793546414,0.5726267397403717
5868,70023,70,14,Ferrazzano,Campobasso,Molise,3214,CB,0.06898882852252067,0.6511199772357941
5869,70024,70,14,Fossalto,Campobasso,Molise,1240,CB,0.03991241578955239,0.7500205636024475
5870,70025,70,14,Gambatesa,Campobasso,Molise,1348,CB,0.08897715430717372,0.6579957008361816
5871,70026,70,14,Gildone,Campobasso,Molise,763,CB,0.047495020096269075,0.6570871472358704
5872,70027,70,14,Guardialfiera,Campobasso,Molise,967,CB,0.10329449387557679,0.531678169965744
5873,70028,70,14,Guardiaregia,Campobasso,Molise,730,CB,0.11200399018383041,0.3797527104616165
5874,70029,70,14,Guglionesi,Campobasso,Molise,5106,CB,0.055027926645221985,0.7332032322883606
5875,70030,70,14,Jelsi,Campobasso,Molise,1691,CB,0.050548189863067354,0.7210805118083954
5876,70031,70,14,Larino,Campobasso,Molise,6642,CB,0.06742527247040153,0.7078445553779602
5877,70032,70,14,Limosano,Campobasso,Molise,723,CB,0.07556420459798334,0.7129398286342621
5878,70033,70,14,Lucito,Campobasso,Molise,643,CB,0.08763295497235432,0.5147914290428162
5879,70034,70,14,Lupara,Campobasso,Molise,452,CB,0.068517981041272,0.5673828423023224
5880,70035,70,14,Macchia Valfortore,Campobasso,Molise,517,CB,0.12728029958742362,0.5243030190467834
5881,70036,70,14,Mafalda,Campobasso,Molise,1138,CB,0.059017096058904685,0.644405722618103
5882,70037,70,14,Matrice,Campobasso,Molise,1077,CB,0.07594612106522149,0.7065960466861725
5883,70038,70,14,Mirabello Sannitico,Campobasso,Molise,2099,CB,0.09158204397931458,0.619468629360199
5884,70039,70,14,Molise,Campobasso,Molise,157,CB,0.03743624577424533,0.7268415093421936
5885,70040,70,14,Monacilioni,Campobasso,Molise,483,CB,0.07245076955974014,0.657660186290741
5886,70041,70,14,Montagano,Campobasso,Molise,1040,CB,0.07357773507521699,0.5565982162952423
5887,70042,70,14,Montecilfone,Campobasso,Molise,1285,CB,0.028041317115593684,0.7355451583862305
5888,70043,70,14,Montefalcone nel Sannio,Campobasso,Molise,1462,CB,0.0879690701199492,0.5350382328033447
5889,70044,70,14,Montelongo,Campobasso,Molise,334,CB,0.05799826749511756,0.7132837772369385
5890,70045,70,14,Montemitro,Campobasso,Molise,327,CB,0.07455062855864682,0.4930967390537262
5891,70046,70,14,Montenero di Bisaccia,Campobasso,Molise,6283,CB,0.03456995233443664,0.7360521554946899
5892,70047,70,14,Montorio nei Frentani,Campobasso,Molise,395,CB,0.057437038019308155,0.7066990733146667
5893,70048,70,14,Morrone del Sannio,Campobasso,Molise,559,CB,0.09557438357471239,0.5895758867263794
5894,70049,70,14,Oratino,Campobasso,Molise,1670,CB,0.0780153155291411,0.664735734462738
5895,70050,70,14,Palata,Campobasso,Molise,1651,CB,0.0421984400208972,0.7176328301429749
5896,70051,70,14,Petacciato,Campobasso,Molise,3685,CB,0.04522603764855994,0.7301142811775208
5897,70052,70,14,Petrella Tifernina,Campobasso,Molise,1097,CB,0.0731266467367312,0.5961500108242035
5898,70053,70,14,Pietracatella,Campobasso,Molise,1273,CB,0.08568007794386781,0.6643094420433044
5899,70054,70,14,Pietracupa,Campobasso,Molise,219,CB,0.03626042051773915,0.6426160335540771
5900,71005,71,16,Ascoli Satriano,Foggia,Puglia,6043,FG,0.030006064840319722,0.6987413763999939
5901,71006,71,16,Biccari,Foggia,Puglia,2675,FG,0.07131317516480296,0.685154914855957
5902,71007,71,16,Bovino,Foggia,Puglia,3121,FG,0.0816010921046566,0.6763510704040527
5903,71008,71,16,Cagnano Varano,Foggia,Puglia,6877,FG,0.11792157075630726,0.307059109210968
5904,71009,71,16,Candela,Foggia,Puglia,2631,FG,0.033059669670483745,0.7021133005619049
5905,71010,71,16,Carapelle,Foggia,Puglia,6576,FG,0.022287971113097632,0.7626518905162811
5906,71011,71,16,Carlantino,Foggia,Puglia,910,FG,0.11965583187508219,0.5526513457298279
5907,71012,71,16,Carpino,Foggia,Puglia,3972,FG,0.13644196029664846,0.3152083456516266
5908,71013,71,16,Casalnuovo Monterotaro,Foggia,Puglia,1421,FG,0.08638960226831639,0.689396858215332
5909,71014,71,16,Casalvecchio di Puglia,Foggia,Puglia,1750,FG,0.056789090795946594,0.7318959832191467
5910,71015,71,16,Castelluccio dei Sauri,Foggia,Puglia,2051,FG,0.027205930127866935,0.7180835008621216
5911,71016,71,16,Castelluccio Valmaggiore,Foggia,Puglia,1240,FG,0.07904073924052532,0.70791295170784
5912,71017,71,16,Castelnuovo della Daunia,Foggia,Puglia,1351,FG,0.03328974561748624,0.7130555212497711
5913,71018,71,16,Celenza Valfortore,Foggia,Puglia,1479,FG,0.13323242637541785,0.5728368759155273
5914,71019,71,16,Celle di San Vito,Foggia,Puglia,163,FG,0.12819605916538,0.5030613988637924
5915,71020,71,16,Cerignola,Foggia,Puglia,55324,FG,0.11013056175506158,0.6000403165817261
5916,71021,71,16,Chieuti,Foggia,Puglia,1601,FG,0.06714111886158668,0.6375752985477448
5917,71022,71,16,Deliceto,Foggia,Puglia,3644,FG,0.07488679044195692,0.7044606804847717
5918,71023,71,16,Faeto,Foggia,Puglia,611,FG,0.10696721476667959,0.5912339985370636
5919,71024,71,16,Foggia,Foggia,Puglia,149673,FG,0.04299966207489689,0.7686281800270081
5920,71025,71,16,Ischitella,Foggia,Puglia,4342,FG,0.11849844605796742,0.39518576860427856
5921,71026,71,16,Isole Tremiti,Foggia,Puglia,452,FG,0.0,0.49253371357917786
5922,71027,71,16,Lesina,Foggia,Puglia,6225,FG,0.17458386297030512,0.7103920578956604
5923,71028,71,16,Lucera,Foggia,Puglia,32194,FG,0.037009448055508334,0.7372275590896606
5924,71029,71,16,Manfredonia,Foggia,Puglia,55517,FG,0.08947999097095263,0.6996082067489624
5925,71031,71,16,Mattinata,Foggia,Puglia,6127,FG,0.12448000279143598,0.39186105132102966
5926,71032,71,16,Monteleone di Puglia,Foggia,Puglia,973,FG,0.04739948355604408,0.7076426148414612
5927,71033,71,16,Monte Sant'Angelo,Foggia,Puglia,11854,FG,0.17033392037704206,0.31803715229034424
5928,71034,71,16,Motta Montecorvino,Foggia,Puglia,679,FG,0.07019696360955721,0.6802881956100464
5929,71035,71,16,Orsara di Puglia,Foggia,Puglia,2570,FG,0.09598981439098438,0.6867615580558777
5930,71036,71,16,Orta Nova,Foggia,Puglia,17050,FG,0.07315922211197581,0.6625728011131287
5931,71037,71,16,Panni,Foggia,Puglia,741,FG,0.08463809195134941,0.6221254765987396
5932,71038,71,16,Peschici,Foggia,Puglia,4344,FG,0.15909731799833846,0.40412168204784393
5933,71039,71,16,Pietramontecorvino,Foggia,Puglia,2604,FG,0.14273626228407293,0.7169505953788757
5934,71040,71,16,Poggio Imperiale,Foggia,Puglia,2587,FG,0.024063294489255656,0.7373451888561249
5935,71041,71,16,Rignano Garganico,Foggia,Puglia,1930,FG,0.14637737463240497,0.6813407838344574
5936,71042,71,16,Rocchetta Sant'Antonio,Foggia,Puglia,1757,FG,0.06732756350080575,0.6717780530452728
5937,71043,71,16,Rodi Garganico,Foggia,Puglia,3514,FG,0.05813540012236645,0.5243181586265564
5938,71044,71,16,Roseto Valfortore,Foggia,Puglia,1044,FG,0.10133094025545578,0.5585249662399292
5939,71046,71,16,San Giovanni Rotondo,Foggia,Puglia,26838,FG,0.14474259374688297,0.5851269960403442
5940,71047,71,16,San Marco in Lamis,Foggia,Puglia,13038,FG,0.2078128614254871,0.41915199160575867
5941,71048,71,16,San Marco la Catola,Foggia,Puglia,916,FG,0.12880265581793995,0.6067161560058594
5942,71049,71,16,San Nicandro Garganico,Foggia,Puglia,14621,FG,0.13826500391265512,0.3864922523498535
5943,71050,71,16,San Paolo di Civitate,Foggia,Puglia,5669,FG,0.0732547896142264,0.702714741230011
5944,71051,71,16,San Severo,Foggia,Puglia,49496,FG,0.07692591715357683,0.7286455929279327
5945,71052,71,16,Sant'Agata di Puglia,Foggia,Puglia,1882,FG,0.1009494728538309,0.6641031503677368
5946,71053,71,16,Serracapriola,Foggia,Puglia,3778,FG,0.07210012147238275,0.6581874489784241
5947,71054,71,16,Stornara,Foggia,Puglia,5678,FG,0.09365997483186386,0.5960602760314941
5948,71055,71,16,Stornarella,Foggia,Puglia,5135,FG,0.060142577800327265,0.7393333315849304
5949,71056,71,16,Torremaggiore,Foggia,Puglia,16767,FG,0.0908091040455892,0.6768038272857666
5950,71058,71,16,Troia,Foggia,Puglia,6944,FG,0.03339333291951569,0.7222415208816528
5951,71059,71,16,Vico del Gargano,Foggia,Puglia,7493,FG,0.13106179972724522,0.23033622652292252
5952,71060,71,16,Vieste,Foggia,Puglia,13672,FG,0.13303370748275992,0.2200203835964203
5953,71061,71,16,Volturara Appula,Foggia,Puglia,401,FG,0.0828911419895523,0.591076672077179
5954,71062,71,16,Volturino,Foggia,Puglia,1647,FG,0.06906162370864981,0.714774489402771
5955,71063,71,16,Ordona,Foggia,Puglia,2836,FG,0.05149389379907462,0.754577100276947
5956,71064,71,16,Zapponeta,Foggia,Puglia,3348,FG,0.05457713680134381,0.6689543128013611
5957,72001,72,16,Acquaviva delle Fonti,Bari,Puglia,20189,BA,0.09734087380363196,0.6142515540122986
5958,72002,72,16,Adelfia,Bari,Puglia,16659,BA,0.0628567222623636,0.6737590432167053
5959,72003,72,16,Alberobello,Bari,Puglia,10595,BA,0.06434129192781574,0.6554322242736816
5960,72004,72,16,Altamura,Bari,Puglia,69999,BA,0.11258332928668094,0.7045429944992065
5961,72006,72,16,Bari,Bari,Puglia,315284,BA,0.08390761029363655,0.7973641157150269
5962,72008,72,16,Binetto,Bari,Puglia,2193,BA,0.047276227237787995,0.5195713043212891
5963,72010,72,16,Bitetto,Bari,Puglia,11939,BA,0.06241628788863679,0.5227673053741455
5964,72011,72,16,Bitonto,Bari,Puglia,52546,BA,0.08870369932394927,0.5486948490142822
5965,72012,72,16,Bitritto,Bari,Puglia,11276,BA,0.06612501784509035,0.6142357587814331
5966,72014,72,16,Capurso,Bari,Puglia,15322,BA,0.04653104713000796,0.7977052927017212
5967,72015,72,16,Casamassima,Bari,Puglia,19465,BA,0.08088671341960135,0.5870856046676636
5968,72016,72,16,Cassano delle Murge,Bari,Puglia,14593,BA,0.09234828684095227,0.6163507699966431
5969,72017,72,16,Castellana Grotte,Bari,Puglia,19263,BA,0.09543334648245491,0.634221076965332
5970,72018,72,16,Cellamare,Bari,Puglia,5722,BA,0.06801585942409118,0.7901300489902496
5971,72019,72,16,Conversano,Bari,Puglia,25883,BA,0.07776275523356121,0.590484082698822
5972,72020,72,16,Corato,Bari,Puglia,47550,BA,0.11400203157963185,0.6234371960163116
5973,72021,72,16,Gioia del Colle,Bari,Puglia,27114,BA,0.06518703385576298,0.7246445417404175
5974,72022,72,16,Giovinazzo,Bari,Puglia,19524,BA,0.07597171724271508,0.5223142504692078
5975,72023,72,16,Gravina in Puglia,Bari,Puglia,42919,BA,0.1281379388952116,0.6834654808044434
5976,72024,72,16,Grumo Appula,Bari,Puglia,12378,BA,0.06272360774045634,0.4415258914232254
5977,72025,72,16,Locorotondo,Bari,Puglia,14106,BA,0.08781529331871897,0.6789712309837341
5978,72027,72,16,Modugno,Bari,Puglia,37556,BA,0.1346961060043448,0.7729103565216064
5979,72028,72,16,Mola di Bari,Bari,Puglia,24762,BA,0.06636681124499566,0.7564816772937775
5980,72029,72,16,Molfetta,Bari,Puglia,58145,BA,0.11285050834996325,0.5749199986457825
5981,72030,72,16,Monopoli,Bari,Puglia,48101,BA,0.08856457412320648,0.6221007406711578
5982,72031,72,16,Noci,Bari,Puglia,18651,BA,0.061046696324909513,0.735701858997345
5983,72032,72,16,Noicattaro,Bari,Puglia,26037,BA,0.06969846855255461,0.6230566501617432
5984,72033,72,16,Palo del Colle,Bari,Puglia,20891,BA,0.0778806145705414,0.5045152902603149
5985,72034,72,16,Poggiorsini,Bari,Puglia,1339,BA,0.04793173399211832,0.727065235376358
5986,72035,72,16,Polignano a Mare,Bari,Puglia,17563,BA,0.10750331337617393,0.7202180624008179
5987,72036,72,16,Putignano,Bari,Puglia,26056,BA,0.049570496003662076,0.7692272067070007
5988,72037,72,16,Rutigliano,Bari,Puglia,18436,BA,0.07424043048660334,0.6185550391674042
5989,72038,72,16,Ruvo di Puglia,Bari,Puglia,24918,BA,0.11332404314283367,0.5403938889503479
5990,72039,72,16,Sammichele di Bari,Bari,Puglia,6247,BA,0.05686318691433393,0.6903315782546997
