cod_com,den_com,sigla,cod_prov,den_prov,cod_reg,den_reg,pop
18158,Torre de' Negri,PV,18,Pavia,3,Lombardia,316
18159,Torre d'Isola,PV,18,Pavia,3,Lombardia,2397
18160,Torrevecchia Pia,PV,18,Pavia,3,Lombardia,3512
18161,Torricella Verzate,PV,18,Pavia,3,Lombardia,820
18162,Travacò Siccomario,PV,18,Pavia,3,Lombardia,4423
18163,Trivolzio,PV,18,Pavia,3,Lombardia,2313
18164,Tromello,PV,18,Pavia,3,Lombardia,3706
18165,Trovo,PV,18,Pavia,3,Lombardia,1016
18166,Val di Nizza,PV,18,Pavia,3,Lombardia,590
18167,Valeggio,PV,18,Pavia,3,Lombardia,209
18168,Valle Lomellina,PV,18,Pavia,3,Lombardia,2104
18169,Valle Salimbene,PV,18,Pavia,3,Lombardia,1465
18171,Varzi,PV,18,Pavia,3,Lombardia,3119
18172,Velezzo Lomellina,PV,18,Pavia,3,Lombardia,98
18173,Vellezzo Bellini,PV,18,Pavia,3,Lombardia,3328
18174,Verretto,PV,18,Pavia,3,Lombardia,374
18175,Verrua Po,PV,18,Pavia,3,Lombardia,1241
18176,Vidigulfo,PV,18,Pavia,3,Lombardia,6494
18177,Vigevano,PV,18,Pavia,3,Lombardia,62969
18178,Villa Biscossi,PV,18,Pavia,3,Lombardia,64
18179,Villanova d'Ardenghi,PV,18,Pavia,3,Lombardia,776
18180,Villanterio,PV,18,Pavia,3,Lombardia,3364
18181,Vistarino,PV,18,Pavia,3,Lombardia,1537
18182,Voghera,PV,18,Pavia,3,Lombardia,39006
18183,Volpara,PV,18,Pavia,3,Lombardia,120
18184,Zavattarello,PV,18,Pavia,3,Lombardia,976
18185,Zeccone,PV,18,Pavia,3,Lombardia,1684
18186,Zeme,PV,18,Pavia,3,Lombardia,985
18187,Zenevredo,PV,18,Pavia,3,Lombardia,474
18188,Zerbo,PV,18,Pavia,3,Lombardia,391
18189,Zerbolò,PV,18,Pavia,3,Lombardia,1715
18190,Zinasco,PV,18,Pavia,3,Lombardia,3133
18191,Cornale e Bastida,PV,18,Pavia,3,Lombardia,847
18192,Corteolona e Genzone,PV,18,Pavia,3,Lombardia,2507
18193,Colli Verdi,PV,18,Pavia,3,Lombardia,1074
19001,Acquanegra Cremonese,CR,19,Cremona,3,Lombardia,1153
19002,Agnadello,CR,19,Cremona,3,Lombardia,3885
19003,Annicco,CR,19,Cremona,3,Lombardia,1992
19004,Azzanello,CR,19,Cremona,3,Lombardia,601
19005,Bagnolo Cremasco,CR,19,Cremona,3,Lombardia,4870
19006,Bonemerse,CR,19,Cremona,3,Lombardia,1457
19007,Bordolano,CR,19,Cremona,3,Lombardia,573
19009,Calvatone,CR,19,Cremona,3,Lombardia,1164
19010,Camisano,CR,19,Cremona,3,Lombardia,1233
19011,Campagnola Cremasca,CR,19,Cremona,3,Lombardia,672
19012,Capergnanica,CR,19,Cremona,3,Lombardia,2166
19013,Cappella Cantone,CR,19,Cremona,3,Lombardia,546
19014,Cappella de' Picenardi,CR,19,Cremona,3,Lombardia,419
19015,Capralba,CR,19,Cremona,3,Lombardia,2313
19016,Casalbuttano ed Uniti,CR,19,Cremona,3,Lombardia,3790
19017,Casale Cremasco-Vidolasco,CR,19,Cremona,3,Lombardia,1864
19018,Casaletto Ceredano,CR,19,Cremona,3,Lombardia,1142
19019,Casaletto di Sopra,CR,19,Cremona,3,Lombardia,515
19020,Casaletto Vaprio,CR,19,Cremona,3,Lombardia,1817
19021,Casalmaggiore,CR,19,Cremona,3,Lombardia,15406
19022,Casalmorano,CR,19,Cremona,3,Lombardia,1624
19023,Casteldidone,CR,19,Cremona,3,Lombardia,566
19024,Castel Gabbiano,CR,19,Cremona,3,Lombardia,444
19025,Castelleone,CR,19,Cremona,3,Lombardia,9368
19026,Castelverde,CR,19,Cremona,3,Lombardia,5585
19027,Castelvisconti,CR,19,Cremona,3,Lombardia,306
19028,Cella Dati,CR,19,Cremona,3,Lombardia,478
19029,Chieve,CR,19,Cremona,3,Lombardia,2271
19030,Cicognolo,CR,19,Cremona,3,Lombardia,893
19031,Cingia de' Botti,CR,19,Cremona,3,Lombardia,1191
19032,Corte de' Cortesi con Cignone,CR,19,Cremona,3,Lombardia,1075
19033,Corte de' Frati,CR,19,Cremona,3,Lombardia,1348
19034,Credera Rubbiano,CR,19,Cremona,3,Lombardia,1565
19035,Crema,CR,19,Cremona,3,Lombardia,34504
19036,Cremona,CR,19,Cremona,3,Lombardia,72399
19037,Cremosano,CR,19,Cremona,3,Lombardia,1727
19038,Crotta d'Adda,CR,19,Cremona,3,Lombardia,635
19039,Cumignano sul Naviglio,CR,19,Cremona,3,Lombardia,432
19040,Derovere,CR,19,Cremona,3,Lombardia,302
19041,Dovera,CR,19,Cremona,3,Lombardia,3748
19043,Fiesco,CR,19,Cremona,3,Lombardia,1213
19044,Formigara,CR,19,Cremona,3,Lombardia,1037
19045,Gabbioneta-Binanuova,CR,19,Cremona,3,Lombardia,877
19046,Gadesco-Pieve Delmona,CR,19,Cremona,3,Lombardia,1910
19047,Genivolta,CR,19,Cremona,3,Lombardia,1140
19048,Gerre de' Caprioli,CR,19,Cremona,3,Lombardia,1331
19049,Gombito,CR,19,Cremona,3,Lombardia,624
19050,Grontardo,CR,19,Cremona,3,Lombardia,1502
19051,Grumello Cremonese ed Uniti,CR,19,Cremona,3,Lombardia,1717
19052,Gussola,CR,19,Cremona,3,Lombardia,2688
19053,Isola Dovarese,CR,19,Cremona,3,Lombardia,1134
19054,Izano,CR,19,Cremona,3,Lombardia,1958
19055,Madignano,CR,19,Cremona,3,Lombardia,2818
19056,Malagnino,CR,19,Cremona,3,Lombardia,1712
19057,Martignana di Po,CR,19,Cremona,3,Lombardia,2066
19058,Monte Cremasco,CR,19,Cremona,3,Lombardia,2269
19059,Montodine,CR,19,Cremona,3,Lombardia,2493
19060,Moscazzano,CR,19,Cremona,3,Lombardia,747
19061,Motta Baluffi,CR,19,Cremona,3,Lombardia,833
19062,Offanengo,CR,19,Cremona,3,Lombardia,5988
19063,Olmeneta,CR,19,Cremona,3,Lombardia,929
19064,Ostiano,CR,19,Cremona,3,Lombardia,2800
19065,Paderno Ponchielli,CR,19,Cremona,3,Lombardia,1385
19066,Palazzo Pignano,CR,19,Cremona,3,Lombardia,3819
19067,Pandino,CR,19,Cremona,3,Lombardia,8878
19068,Persico Dosimo,CR,19,Cremona,3,Lombardia,3351
19069,Pescarolo ed Uniti,CR,19,Cremona,3,Lombardia,1510
19070,Pessina Cremonese,CR,19,Cremona,3,Lombardia,605
19072,Pianengo,CR,19,Cremona,3,Lombardia,2501
19073,Pieranica,CR,19,Cremona,3,Lombardia,1120
19074,Pieve d'Olmi,CR,19,Cremona,3,Lombardia,1265
19075,Pieve San Giacomo,CR,19,Cremona,3,Lombardia,1589
19076,Pizzighettone,CR,19,Cremona,3,Lombardia,6362
19077,Pozzaglio ed Uniti,CR,19,Cremona,3,Lombardia,1433
19078,Quintano,CR,19,Cremona,3,Lombardia,888
19079,Ricengo,CR,19,Cremona,3,Lombardia,1757
19080,Ripalta Arpina,CR,19,Cremona,3,Lombardia,1000
19081,Ripalta Cremasca,CR,19,Cremona,3,Lombardia,3372
19082,Ripalta Guerina,CR,19,Cremona,3,Lombardia,527
19083,Rivarolo del Re ed Uniti,CR,19,Cremona,3,Lombardia,1867
19084,Rivolta d'Adda,CR,19,Cremona,3,Lombardia,7978
19085,Robecco d'Oglio,CR,19,Cremona,3,Lombardia,2285
19086,Romanengo,CR,19,Cremona,3,Lombardia,3114
19087,Salvirola,CR,19,Cremona,3,Lombardia,1139
19088,San Bassano,CR,19,Cremona,3,Lombardia,2175
19089,San Daniele Po,CR,19,Cremona,3,Lombardia,1319
19090,San Giovanni in Croce,CR,19,Cremona,3,Lombardia,1897
19091,San Martino del Lago,CR,19,Cremona,3,Lombardia,405
19092,Scandolara Ravara,CR,19,Cremona,3,Lombardia,1323
19093,Scandolara Ripa d'Oglio,CR,19,Cremona,3,Lombardia,537
19094,Sergnano,CR,19,Cremona,3,Lombardia,3511
19095,Sesto ed Uniti,CR,19,Cremona,3,Lombardia,3241
19096,Solarolo Rainerio,CR,19,Cremona,3,Lombardia,934
19097,Soncino,CR,19,Cremona,3,Lombardia,7566
19098,Soresina,CR,19,Cremona,3,Lombardia,8667
19099,Sospiro,CR,19,Cremona,3,Lombardia,3117
19100,Spinadesco,CR,19,Cremona,3,Lombardia,1474
19101,Spineda,CR,19,Cremona,3,Lombardia,610
19102,Spino d'Adda,CR,19,Cremona,3,Lombardia,6841
19103,Stagno Lombardo,CR,19,Cremona,3,Lombardia,1495
19104,Ticengo,CR,19,Cremona,3,Lombardia,418
19105,Torlino Vimercati,CR,19,Cremona,3,Lombardia,471
19106,Tornata,CR,19,Cremona,3,Lombardia,454
19107,Torre de' Picenardi,CR,19,Cremona,3,Lombardia,2072
19108,Torricella del Pizzo,CR,19,Cremona,3,Lombardia,595
19109,Trescore Cremasco,CR,19,Cremona,3,Lombardia,2793
19110,Trigolo,CR,19,Cremona,3,Lombardia,1675
19111,Vaiano Cremasco,CR,19,Cremona,3,Lombardia,3630
19112,Vailate,CR,19,Cremona,3,Lombardia,4492
19113,Vescovato,CR,19,Cremona,3,Lombardia,3862
19114,Volongo,CR,19,Cremona,3,Lombardia,483
19115,Voltido,CR,19,Cremona,3,Lombardia,339
19116,Piadena Drizzona,CR,19,Cremona,3,Lombardia,3942
20001,Acquanegra sul Chiese,MN,20,Mantova,3,Lombardia,2817
20002,Asola,MN,20,Mantova,3,Lombardia,10023
20003,Bagnolo San Vito,MN,20,Mantova,3,Lombardia,5744
20007,Bozzolo,MN,20,Mantova,3,Lombardia,4066
20008,Canneto sull'Oglio,MN,20,Mantova,3,Lombardia,4286
20010,Casalmoro,MN,20,Mantova,3,Lombardia,2194
20011,Casaloldo,MN,20,Mantova,3,Lombardia,2715
20012,Casalromano,MN,20,Mantova,3,Lombardia,1502
20013,Castelbelforte,MN,20,Mantova,3,Lombardia,3168
20014,Castel d'Ario,MN,20,Mantova,3,Lombardia,4493
20015,Castel Goffredo,MN,20,Mantova,3,Lombardia,12513
20016,Castellucchio,MN,20,Mantova,3,Lombardia,5190
20017,Castiglione delle Stiviere,MN,20,Mantova,3,Lombardia,23470
20018,Cavriana,MN,20,Mantova,3,Lombardia,3774
20019,Ceresara,MN,20,Mantova,3,Lombardia,2556
20020,Commessaggio,MN,20,Mantova,3,Lombardia,1109
20021,Curtatone,MN,20,Mantova,3,Lombardia,14904
20022,Dosolo,MN,20,Mantova,3,Lombardia,3353
20024,Gazoldo degli Ippoliti,MN,20,Mantova,3,Lombardia,2981
20025,Gazzuolo,MN,20,Mantova,3,Lombardia,2183
20026,Goito,MN,20,Mantova,3,Lombardia,10107
20027,Gonzaga,MN,20,Mantova,3,Lombardia,8825
20028,Guidizzolo,MN,20,Mantova,3,Lombardia,5960
20029,Magnacavallo,MN,20,Mantova,3,Lombardia,1468
20030,Mantova,MN,20,Mantova,3,Lombardia,48835
20031,Marcaria,MN,20,Mantova,3,Lombardia,6401
20032,Mariana Mantovana,MN,20,Mantova,3,Lombardia,806
20033,Marmirolo,MN,20,Mantova,3,Lombardia,7688
20034,Medole,MN,20,Mantova,3,Lombardia,4109
20035,Moglia,MN,20,Mantova,3,Lombardia,5367
20036,Monzambano,MN,20,Mantova,3,Lombardia,4938
20037,Motteggiana,MN,20,Mantova,3,Lombardia,2497
20038,Ostiglia,MN,20,Mantova,3,Lombardia,6523
20039,Pegognaga,MN,20,Mantova,3,Lombardia,6964
20041,Piubega,MN,20,Mantova,3,Lombardia,1710
20042,Poggio Rusco,MN,20,Mantova,3,Lombardia,6496
20043,Pomponesco,MN,20,Mantova,3,Lombardia,1688
20044,Ponti sul Mincio,MN,20,Mantova,3,Lombardia,2316
20045,Porto Mantovano,MN,20,Mantova,3,Lombardia,16437
20046,Quingentole,MN,20,Mantova,3,Lombardia,1107
20047,Quistello,MN,20,Mantova,3,Lombardia,5382
20048,Redondesco,MN,20,Mantova,3,Lombardia,1239
20050,Rivarolo Mantovano,MN,20,Mantova,3,Lombardia,2450
20051,Rodigo,MN,20,Mantova,3,Lombardia,5234
20052,Roncoferraro,MN,20,Mantova,3,Lombardia,6922
20053,Roverbella,MN,20,Mantova,3,Lombardia,8545
20054,Sabbioneta,MN,20,Mantova,3,Lombardia,4110
20055,San Benedetto Po,MN,20,Mantova,3,Lombardia,6855
20056,San Giacomo delle Segnate,MN,20,Mantova,3,Lombardia,1513
20057,San Giorgio Bigarello,MN,20,Mantova,3,Lombardia,11777
20058,San Giovanni del Dosso,MN,20,Mantova,3,Lombardia,1229
20059,San Martino dall'Argine,MN,20,Mantova,3,Lombardia,1672
20060,Schivenoglia,MN,20,Mantova,3,Lombardia,1127
20061,Sermide e Felonica,MN,20,Mantova,3,Lombardia,7201
20062,Serravalle a Po,MN,20,Mantova,3,Lombardia,1454
20063,Solferino,MN,20,Mantova,3,Lombardia,2683
20064,Sustinente,MN,20,Mantova,3,Lombardia,2038
20065,Suzzara,MN,20,Mantova,3,Lombardia,21198
20066,Viadana,MN,20,Mantova,3,Lombardia,19713
20068,Villimpenta,MN,20,Mantova,3,Lombardia,2136
20070,Volta Mantovana,MN,20,Mantova,3,Lombardia,7270
20071,Borgo Virgilio,MN,20,Mantova,3,Lombardia,14479
20072,Borgo Mantovano,MN,20,Mantova,3,Lombardia,5481
20073,Borgocarbonara,MN,20,Mantova,3,Lombardia,1928
21001,Aldino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1678
21002,Andriano,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1042
21003,Anterivo,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,400
21004,Appiano sulla strada del vino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,14889
21005,Avelengo,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,786
21006,Badia,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3525
21007,Barbiano,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1750
21008,Bolzano,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,107843
21009,Braies,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,663
21010,Brennero,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2244
21011,Bressanone,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,22591
21012,Bronzolo,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2799
21013,Brunico,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,16891
21014,Caines,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,392
21015,Caldaro sulla strada del vino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,8048
21016,Campo di Trens,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2667
21017,Campo Tures,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,5487
21018,Castelbello-Ciardes,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2296
21019,Castelrotto,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,6922
21020,Cermes,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1549
21021,Chienes,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2916
21022,Chiusa,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,5210
21023,Cornedo all'Isarco,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3435
21024,Cortaccia sulla strada del vino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2211
21025,Cortina sulla strada del vino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,651
21026,Corvara in Badia,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1380
21027,Curon Venosta,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2351
21028,Dobbiaco,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3344
21029,Egna,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,5479
21030,Falzes,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2892
21031,Fiè allo Sciliar,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3579
21032,Fortezza,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1003
21033,Funes,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2585
21034,Gais,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3296
21035,Gargazzone,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1758
21036,Glorenza,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,895
21037,Laces,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,5209
21038,Lagundo,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,5003
21039,Laion,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2763
21040,Laives,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,18171
21041,Lana,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,12429
21042,Lasa,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,4061
21043,Lauregno,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,343
21044,Luson,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1533
21045,Magrè sulla strada del vino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1276
21046,Malles Venosta,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,5215
21047,Marebbe,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3107
21048,Marlengo,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2796
21049,Martello,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,831
21050,Meltina,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1703
21051,Merano,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,41008
21052,Monguelfo-Tesido,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2930
21053,Montagna,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1715
21054,Moso in Passiria,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2057
21055,Nalles,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1989
21056,Naturno,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,5899
21057,Naz-Sciaves,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3241
21058,Nova Levante,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2010
21059,Nova Ponente,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3972
21060,Ora,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3881
21061,Ortisei,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,4891
21062,Parcines,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3814
21063,Perca,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1624
21064,Plaus,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,740
21065,Ponte Gardena,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,192
21066,Postal,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1916
21067,Prato allo Stelvio,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3629
21068,Predoi,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,550
21069,Proves,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,258
21070,Racines,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,4537
21071,Rasun-Anterselva,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2938
21072,Renon,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,7979
21073,Rifiano,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1409
21074,Rio di Pusteria,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3115
21075,Rodengo,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1263
21076,Salorno sulla strada del vino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3802
21077,San Candido,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3387
21079,San Genesio Atesino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3105
21080,San Leonardo in Passiria,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3540
21081,San Lorenzo di Sebato,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3883
21082,San Martino in Badia,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1773
21083,San Martino in Passiria,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3228
21084,San Pancrazio,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1541
21085,Santa Cristina Valgardena,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2024
21086,Sarentino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,7162
21087,Scena,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2911
21088,Selva dei Molini,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1442
21089,Selva di Val Gardena,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2599
21091,Senales,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1242
21092,Sesto,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1877
21093,Silandro,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,6168
21094,Sluderno,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1820
21095,Stelvio,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1150
21096,Terento,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1779
21097,Terlano,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,4542
21098,Termeno sulla strada del vino,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3460
21099,Tesimo,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1998
21100,Tires,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1014
21101,Tirolo,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2433
21102,Trodena nel parco naturale,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1060
21103,Tubre,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,940
21104,Ultimo,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2899
21105,Vadena,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1057
21106,Valdaora,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3150
21107,Val di Vizze,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3077
21108,Valle Aurina,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,6023
21109,Valle di Casies,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2325
21110,Vandoies,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,3313
21111,Varna,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,4803
21112,Verano,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,982
21113,Villabassa,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1601
21114,Villandro,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1857
21115,Vipiteno,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,7082
21116,Velturno,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,2962
21117,La Valle,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,1418
21118,Senale-San Felice,BZ,21,Bolzano/Bozen,4,Trentino-Alto Adige/Südtirol,771
22001,Ala,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,8707
22002,Albiano,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1490
22003,Aldeno,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,3170
22005,Andalo,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1129
22006,Arco,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,17933
22007,Avio,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,4117
22009,Baselga di Pinè,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,5105
22011,Bedollo,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1483
22013,Besenello,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,2718
22015,Bieno,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,435
22017,Bleggio Superiore,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1546
22018,Bocenago,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,387
22021,Bondone,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,660
22022,Borgo Valsugana,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,6993
22025,Brentonico,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,4026
22026,Bresimo,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,257
22029,Caderzone Terme,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,684
22032,Calceranica al Lago,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1364
22033,Caldes,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1108
22034,Caldonazzo,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,3866
22035,Calliano,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1996
22036,Campitello di Fassa,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,716
22037,Campodenno,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1501
22038,Canal San Bovo,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1481
22039,Canazei,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1898
22040,Capriana,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,587
22042,Carisolo,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,962
22043,Carzano,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,523
22045,Castel Condino,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,224
22047,Castello-Molina di Fiemme,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,2328
22048,Castello Tesino,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1197
22049,Castelnuovo,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1060
22050,Cavalese,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,4133
22051,Cavareno,TN,22,Trento,4,Trentino-Alto Adige/Südtirol,1119
