,cod_com,cod_prov,cod_reg,den_com,den_prov,den_reg,pop,sigla,mean,std,median
7508,99001,99,8,Bellaria-Igea Marina,Rimini,Emilia-Romagna,19341,RN,18.164166607108772,13.599222933097668,13.587500095367432
7509,99002,99,8,Cattolica,Rimini,Emilia-Romagna,16996,RN,57.39532249204574,20.43629167238415,59.54999923706055
7510,99003,99,8,Coriano,Rimini,Emilia-Romagna,10468,RN,6.23276264611849,5.6969782697261016,4.269999980926514
7511,99004,99,8,Gemmano,Rimini,Emilia-Romagna,1123,RN,2.1877102807303457,1.5351155119661464,1.5099999904632568
7512,99005,99,8,Misano Adriatico,Rimini,Emilia-Romagna,13485,RN,14.19000004509748,9.961328388882563,11.079999923706055
7513,99006,99,8,Mondaino,Rimini,Emilia-Romagna,1354,RN,1.6312843971296187,1.7707292964884145,0.9399999976158142
7514,99008,99,8,Montefiore Conca,Rimini,Emilia-Romagna,2228,RN,1.970165290123175,1.902664819917675,1.3199999332427979
7515,99009,99,8,Montegridolfo,Rimini,Emilia-Romagna,993,RN,2.69192304672339,1.3709170288271275,2.1050000190734863
7516,99011,99,8,Morciano di Romagna,Rimini,Emilia-Romagna,7100,RN,16.99274186934194,9.286329525285984,18.104999542236328
7517,99013,99,8,Riccione,Rimini,Emilia-Romagna,35055,RN,34.27944446332527,17.130947818203307,32.029998779296875
7518,99014,99,8,Rimini,Rimini,Emilia-Romagna,149335,RN,17.249406295432895,18.912083676007324,8.427499771118164
7519,99015,99,8,Saludecio,Rimini,Emilia-Romagna,3056,RN,2.36405760455506,1.5109551772126577,1.8849999904632568
7520,99016,99,8,San Clemente,Rimini,Emilia-Romagna,5650,RN,6.901491203851867,6.13530198050593,3.8625000715255737
7521,99017,99,8,San Giovanni in Marignano,Rimini,Emilia-Romagna,9467,RN,12.161721385893275,12.39880399925524,7.322500228881836
7522,99018,99,8,Santarcangelo di Romagna,Rimini,Emilia-Romagna,22211,RN,7.454262949081056,7.5314215097969495,5.015000343322754
7523,99020,99,8,Verucchio,Rimini,Emilia-Romagna,10007,RN,5.5244230796129274,5.399347151057092,3.1699999570846558
7524,99021,99,8,Casteldelci,Rimini,Emilia-Romagna,383,RN,0.4891134738288027,0.14956886747199585,0.4350000023841858
7525,99022,99,8,Maiolo,Rimini,Emilia-Romagna,800,RN,1.4876136377905353,1.165370368101842,1.1524999737739563
7526,99023,99,8,Novafeltria,Rimini,Emilia-Romagna,7084,RN,2.0986538521754436,2.5135971006204842,1.2075000405311584
7527,99024,99,8,Pennabilli,Rimini,Emilia-Romagna,2681,RN,0.9929350629255369,1.1627003614951086,0.625
7528,99025,99,8,San Leo,Rimini,Emilia-Romagna,2858,RN,2.143959728463384,2.6874059199748763,1.1175000071525574
7529,99026,99,8,Sant'Agata Feltria,Rimini,Emilia-Romagna,2064,RN,0.9403210959713394,1.5091924568236048,0.5649999976158142
7530,99027,99,8,Talamello,Rimini,Emilia-Romagna,1078,RN,1.7956896342080215,2.0960932970657007,0.7425000071525574
7531,99028,99,8,Poggio Torriana,Rimini,Emilia-Romagna,5160,RN,3.816211344655027,3.556890147280021,2.702500104904175
7532,99029,99,8,Montescudo-Monte Colombo,Rimini,Emilia-Romagna,6821,RN,3.9842622905481058,2.46280836207044,3.2899999618530273
7533,100001,100,9,Cantagallo,Prato,Toscana,3148,PO,0.8475936300187522,0.8120024661785502,0.5849999785423279
7534,100002,100,9,Carmignano,Prato,Toscana,14715,PO,4.130668191316491,3.1220805518542725,3.075000047683716
7535,100003,100,9,Montemurlo,Prato,Toscana,18914,PO,9.438189635331604,10.89058711467021,2.9825000762939453
7536,100004,100,9,Poggio a Caiano,Prato,Toscana,9993,PO,11.223999970299857,6.478711854641001,10.25
7537,100005,100,9,Prato,Prato,Toscana,194223,PO,20.170975573738342,16.411483997090333,15.950000762939453
7538,100006,100,9,Vaiano,Prato,Toscana,10006,PO,3.7102673841032754,3.912170508168242,2.2950000762939453
7539,100007,100,9,Vernio,Prato,Toscana,6074,PO,1.0638526866354956,1.1490621248130928,0.6650000214576721
7540,101001,101,18,Belvedere di Spinello,Crotone,Calabria,2101,KR,1.655196058399537,2.4646949696760054,0.6949999928474426
7541,101002,101,18,Caccuri,Crotone,Calabria,1594,KR,1.0585576874705462,1.5164703733698788,0.5299999713897705
7542,101003,101,18,Carfizzi,Crotone,Calabria,558,KR,0.9278971942785744,1.5083529001983194,0.39499998092651367
7543,101004,101,18,Casabona,Crotone,Calabria,2481,KR,1.0181524919624552,2.153586640481443,0.4699999988079071
7544,101005,101,18,Castelsilano,Crotone,Calabria,928,KR,0.7092142834549858,1.118441178873812,0.3974999785423279
7545,101006,101,18,Cerenzia,Crotone,Calabria,1060,KR,0.8516071420162916,1.3002101836194224,0.4449999928474426
7546,101007,101,18,Cirò,Crotone,Calabria,2577,KR,0.9678194367223316,1.8434387665336447,0.4399999976158142
7547,101008,101,18,Cirò Marina,Crotone,Calabria,14365,KR,4.555853065721232,7.345583276865721,1.2350000143051147
7548,101009,101,18,Cotronei,Crotone,Calabria,5409,KR,1.4144282186553425,3.0756558942093775,0.550000011920929
7549,101010,101,18,Crotone,Crotone,Calabria,61005,KR,3.386531399667779,7.116809789465677,1.0499999523162842
7550,101011,101,18,Crucoli,Crotone,Calabria,2926,KR,1.2755598506411991,2.465837464214559,0.44999998807907104
7551,101012,101,18,Cutro,Crotone,Calabria,9975,KR,2.600866092257798,6.0303310663217085,0.7100000381469727
7552,101013,101,18,Isola di Capo Rizzuto,Crotone,Calabria,17682,KR,2.9907320915167204,5.056349898299896,1.25
7553,101014,101,18,Melissa,Crotone,Calabria,3337,KR,1.499204538649682,2.6006925341814124,0.5849999785423279
7554,101015,101,18,Mesoraca,Crotone,Calabria,6174,KR,0.9144363244042765,1.7015541410799295,0.4599999785423279
7555,101016,101,18,Pallagorio,Crotone,Calabria,1061,KR,0.819909908615791,1.6317882469669134,0.4099999964237213
7556,101017,101,18,Petilia Policastro,Crotone,Calabria,8876,KR,1.20870259190034,1.7753697736101286,0.5399999618530273
7557,101018,101,18,Roccabernarda,Crotone,Calabria,3228,KR,1.086901837971313,1.6987128624399952,0.5649999976158142
7558,101019,101,18,Rocca di Neto,Crotone,Calabria,5504,KR,3.212444926804908,4.8250755188207775,1.0299999713897705
7559,101020,101,18,San Mauro Marchesato,Crotone,Calabria,2034,KR,1.0269392522696024,1.6821281689754841,0.5099999904632568
7560,101021,101,18,San Nicola dell'Alto,Crotone,Calabria,741,KR,1.597380939693678,2.614292482879705,0.44749999046325684
7561,101022,101,18,Santa Severina,Crotone,Calabria,1973,KR,1.3460594801211445,2.2137629792521256,0.6650000214576721
7562,101023,101,18,Savelli,Crotone,Calabria,1121,KR,0.7133333361338056,1.3619478623969932,0.3500000238418579
7563,101024,101,18,Scandale,Crotone,Calabria,2977,KR,2.598404251091869,4.990357871342119,0.8125
7564,101025,101,18,Strongoli,Crotone,Calabria,6397,KR,1.7455568165941673,3.873676489021898,0.6200000047683716
7565,101026,101,18,Umbriatico,Crotone,Calabria,793,KR,0.5339501331171651,0.640878412616212,0.36000001430511475
7566,101027,101,18,Verzino,Crotone,Calabria,1704,KR,0.7494658175696675,1.157338222959859,0.4000000059604645
7567,102001,102,18,Acquaro,Vibo Valentia,Calabria,1987,VV,1.1577559146355456,1.6280667028968097,0.6599999666213989
7568,102002,102,18,Arena,Vibo Valentia,Calabria,1318,VV,1.337837085462688,2.077121652284631,0.5049999952316284
7569,102003,102,18,Briatico,Vibo Valentia,Calabria,4189,VV,2.427500005217566,1.7121959604961399,1.5925000309944153
7570,102004,102,18,Brognaturo,Vibo Valentia,Calabria,692,VV,0.9728906122036278,1.6648653448599748,0.5324999690055847
7571,102005,102,18,Capistrano,Vibo Valentia,Calabria,957,VV,0.8596846815702077,0.8841984432968301,0.5799999833106995
7572,102006,102,18,Cessaniti,Vibo Valentia,Calabria,3137,VV,2.3841304474550746,1.595461441887587,1.7950000762939453
7573,102007,102,18,Dasà,Vibo Valentia,Calabria,1125,VV,2.7483333457599985,3.544422799298877,0.8199999928474426
7574,102008,102,18,Dinami,Vibo Valentia,Calabria,1977,VV,0.9483920758516253,1.0042844262270731,0.6050000190734863
7575,102009,102,18,Drapia,Vibo Valentia,Calabria,2041,VV,2.970491097973926,2.749511510696054,1.5274999737739563
7576,102010,102,18,Fabrizia,Vibo Valentia,Calabria,2061,VV,0.8108629392185792,1.1857041765934329,0.4300000071525574
7577,102011,102,18,Filadelfia,Vibo Valentia,Calabria,5077,VV,2.483461543917656,2.9235976576007725,1.725000023841858
7578,102012,102,18,Filandari,Vibo Valentia,Calabria,1782,VV,2.4251612892714878,1.8916014788947841,1.7049999237060547
7579,102013,102,18,Filogaso,Vibo Valentia,Calabria,1350,VV,1.2425609788274377,1.3251664157610457,0.7899999618530273
7580,102014,102,18,Francavilla Angitola,Vibo Valentia,Calabria,1840,VV,1.837431496136809,1.3218800477344381,1.2825000286102295
7581,102015,102,18,Francica,Vibo Valentia,Calabria,1632,VV,1.4914782596671063,1.3163115335910796,1.0099999904632568
7582,102016,102,18,Gerocarne,Vibo Valentia,Calabria,2017,VV,1.5441447357859528,1.7106018467076918,0.8974999785423279
7583,102017,102,18,Ionadi,Vibo Valentia,Calabria,4414,VV,8.202159044417469,5.364298718941692,7.365000009536743
7584,102018,102,18,Joppolo,Vibo Valentia,Calabria,1819,VV,1.6933333183880206,1.1521405081672755,1.2225000262260437
7585,102019,102,18,Limbadi,Vibo Valentia,Calabria,3372,VV,2.089638166913861,2.4673489891340097,1.1175000071525574
7586,102020,102,18,Maierato,Vibo Valentia,Calabria,2072,VV,1.4014950967302509,1.5768209388818843,0.875
7587,102021,102,18,Mileto,Vibo Valentia,Calabria,6544,VV,2.0737569111486827,2.20931536745766,1.2799999713897705
7588,102022,102,18,Mongiana,Vibo Valentia,Calabria,686,VV,1.0691847759096518,1.5395012845839235,0.5574999749660492
7589,102023,102,18,Monterosso Calabro,Vibo Valentia,Calabria,1599,VV,1.226363634521311,1.5486817557720478,0.6424999833106995
7590,102024,102,18,Nardodipace,Vibo Valentia,Calabria,1212,VV,0.7813095175439403,0.9712794178570858,0.4674999862909317
7591,102025,102,18,Nicotera,Vibo Valentia,Calabria,6043,VV,3.077097893594862,3.8985765849767247,1.5850000381469727
7592,102026,102,18,Parghelia,Vibo Valentia,Calabria,1269,VV,6.2129166391160755,4.946139588564596,4.172499895095825
7593,102027,102,18,Pizzo,Vibo Valentia,Calabria,9120,VV,5.481228066640988,5.785159465842598,3.3174999952316284
7594,102028,102,18,Pizzoni,Vibo Valentia,Calabria,1029,VV,1.2445495496462058,1.6139361391028535,0.675000011920929
7595,102029,102,18,Polia,Vibo Valentia,Calabria,943,VV,0.9535843324230378,0.8086005698678749,0.6574999690055847
7596,102030,102,18,Ricadi,Vibo Valentia,Calabria,4883,VV,3.6105217311693276,1.9503577404142483,3.1050000190734863
7597,102031,102,18,Rombiolo,Vibo Valentia,Calabria,4453,VV,3.509059809721433,5.183266824641515,1.524999976158142
7598,102032,102,18,San Calogero,Vibo Valentia,Calabria,4044,VV,2.761076925809567,4.780151422344454,1.1175000071525574
7599,102033,102,18,San Costantino Calabro,Vibo Valentia,Calabria,2111,VV,2.883142880031041,2.1777958305076597,1.809999942779541
7600,102034,102,18,San Gregorio d'Ippona,Vibo Valentia,Calabria,2590,VV,3.1050781346857548,2.6162817296893706,2.427500009536743
7601,102035,102,18,San Nicola da Crissa,Vibo Valentia,Calabria,1260,VV,1.3292346955562124,2.0829995130863317,0.6075000166893005
7602,102036,102,18,Sant'Onofrio,Vibo Valentia,Calabria,2919,VV,2.6901063665430596,3.6223985846453393,0.9575000405311584
7603,102037,102,18,Serra San Bruno,Vibo Valentia,Calabria,6481,VV,2.17672329895126,4.402332024438846,0.6000000238418579
7604,102038,102,18,Simbario,Vibo Valentia,Calabria,925,VV,1.2558095077673594,1.8990828270245768,0.6000000238418579
7605,102039,102,18,Sorianello,Vibo Valentia,Calabria,1141,VV,2.3101923053081217,4.618419021600531,0.7874999940395355
7606,102040,102,18,Soriano Calabro,Vibo Valentia,Calabria,2306,VV,2.4596794881881814,3.692339703864985,0.9525000154972076
7607,102041,102,18,Spadola,Vibo Valentia,Calabria,813,VV,2.114791691303253,3.0350019208605685,0.9074999988079071
7608,102042,102,18,Spilinga,Vibo Valentia,Calabria,1441,VV,1.5529411757693572,2.0510514078417095,0.75
7609,102043,102,18,Stefanaconi,Vibo Valentia,Calabria,2394,VV,2.1993697626250133,3.0294429266960234,1.024999976158142
7610,102044,102,18,Tropea,Vibo Valentia,Calabria,6102,VV,15.25916662481096,9.302762602598829,11.382500171661377
7611,102045,102,18,Vallelonga,Vibo Valentia,Calabria,730,VV,0.8950555586152606,1.0297981407195447,0.5900000035762787
7612,102046,102,18,Vazzano,Vibo Valentia,Calabria,977,VV,1.1737628794208015,1.4606407863147886,0.6499999761581421
7613,102047,102,18,Vibo Valentia,Vibo Valentia,Calabria,31451,VV,7.2941772291428935,8.292999965222057,4.230000019073486
7614,102048,102,18,Zaccanopoli,Vibo Valentia,Calabria,701,VV,2.576774129944463,2.574440475909774,1.125
7615,102049,102,18,Zambrone,Vibo Valentia,Calabria,1757,VV,2.5854878033079753,1.5312085967682174,2.1675000190734863
7616,102050,102,18,Zungri,Vibo Valentia,Calabria,1932,VV,1.9595762698327082,3.5194315780461443,1.012499988079071
7617,103001,103,1,Antrona Schieranco,Verbano-Cusio-Ossola,Piemonte,406,VB,0.4450941757898625,0.1822172210643942,0.4050000011920929
7618,103002,103,1,Anzola d'Ossola,Verbano-Cusio-Ossola,Piemonte,407,VB,1.0489743562080922,1.230679496926534,0.5024999976158142
7619,103003,103,1,Arizzano,Verbano-Cusio-Ossola,Piemonte,1971,VB,7.410999965667725,1.8546115401967107,8.03749966621399
7620,103004,103,1,Arola,Verbano-Cusio-Ossola,Piemonte,236,VB,1.1428205141654382,0.9689558070712508,0.7250000238418579
7621,103005,103,1,Aurano,Verbano-Cusio-Ossola,Piemonte,100,VB,0.5155084731720262,0.16884627890747123,0.45499998331069946
7622,103006,103,1,Baceno,Verbano-Cusio-Ossola,Piemonte,888,VB,0.5242477855851165,0.4176940817964157,0.4150000214576721
7623,103007,103,1,Bannio Anzino,Verbano-Cusio-Ossola,Piemonte,456,VB,0.6093555569648743,0.5457326682005021,0.39499998092651367
7624,103008,103,1,Baveno,Verbano-Cusio-Ossola,Piemonte,4928,VB,4.235714287782202,3.637813797000886,2.8924999237060547
7625,103009,103,1,Bee,Verbano-Cusio-Ossola,Piemonte,770,VB,3.3855000138282776,2.2965261519955242,2.3975000381469727
7626,103010,103,1,Belgirate,Verbano-Cusio-Ossola,Piemonte,502,VB,2.0862195142885533,1.190723182823145,1.6200000047683716
7627,103011,103,1,Beura-Cardezza,Verbano-Cusio-Ossola,Piemonte,1447,VB,2.6913855736514174,7.167611572061739,0.9650000333786011
7628,103012,103,1,Bognanco,Verbano-Cusio-Ossola,Piemonte,184,VB,0.5378892189728286,0.45853837486443466,0.4150000065565109
7629,103013,103,1,Brovello-Carpugnino,Verbano-Cusio-Ossola,Piemonte,736,VB,2.1295348752376646,1.5600901016689255,1.690000057220459
7630,103014,103,1,Calasca-Castiglione,Verbano-Cusio-Ossola,Piemonte,594,VB,0.5124397570469293,0.22419651825563272,0.4399999976158142
7631,103015,103,1,Cambiasca,Verbano-Cusio-Ossola,Piemonte,1593,VB,3.058260845101398,2.294839442191746,2.0799999237060547
7632,103016,103,1,Cannero Riviera,Verbano-Cusio-Ossola,Piemonte,881,VB,1.4272561138722955,1.629737423462396,0.8100000023841858
7633,103017,103,1,Cannobio,Verbano-Cusio-Ossola,Piemonte,5104,VB,1.162950811718331,2.026269598787505,0.5600000023841858
7634,103018,103,1,Caprezzo,Verbano-Cusio-Ossola,Piemonte,170,VB,0.7041250005364418,0.3438366135791059,0.5424999594688416
7635,103019,103,1,Casale Corte Cerro,Verbano-Cusio-Ossola,Piemonte,3451,VB,2.773055544330014,3.0719930393779395,1.1025000214576721
7636,103021,103,1,Ceppo Morelli,Verbano-Cusio-Ossola,Piemonte,296,VB,0.4681330437056496,0.226024734228153,0.3999999761581421
7637,103022,103,1,Cesara,Verbano-Cusio-Ossola,Piemonte,590,VB,1.2621538446499752,0.9886665527237445,0.7150000333786011
7638,103023,103,1,Cossogno,Verbano-Cusio-Ossola,Piemonte,667,VB,0.5359012842689973,0.4397771049168709,0.4350000023841858
7639,103024,103,1,Craveggia,Verbano-Cusio-Ossola,Piemonte,760,VB,0.6935406725087234,1.0634394826328335,0.3999999761581421
7640,103025,103,1,Crevoladossola,Verbano-Cusio-Ossola,Piemonte,4480,VB,1.4542918436772834,2.1241352762768786,0.5299999713897705
7641,103026,103,1,Crodo,Verbano-Cusio-Ossola,Piemonte,1394,VB,0.9216938099371882,0.8792571078799457,0.4750000238418579
7642,103028,103,1,Domodossola,Verbano-Cusio-Ossola,Piemonte,18068,VB,3.991469215442784,7.371602933790595,0.8300000429153442
7643,103029,103,1,Druogno,Verbano-Cusio-Ossola,Piemonte,1052,VB,0.8377456634030865,0.9341077977220883,0.5399999618530273
7644,103031,103,1,Formazza,Verbano-Cusio-Ossola,Piemonte,445,VB,0.592325426530147,0.4836296685769856,0.4449999928474426
7645,103032,103,1,Germagno,Verbano-Cusio-Ossola,Piemonte,184,VB,1.3347058962373173,0.5915395553273344,1.1649999618530273
7646,103033,103,1,Ghiffa,Verbano-Cusio-Ossola,Piemonte,2348,VB,2.219425287739984,1.4137450188105065,1.6449999809265137
7647,103034,103,1,Gignese,Verbano-Cusio-Ossola,Piemonte,1043,VB,2.679941863514656,2.617013783688334,1.6975000500679016
7648,103035,103,1,Gravellona Toce,Verbano-Cusio-Ossola,Piemonte,7773,VB,6.682151819331737,6.562605390767206,3.2200000286102295
7649,103036,103,1,Gurro,Verbano-Cusio-Ossola,Piemonte,189,VB,0.594551282051282,0.41812094117815085,0.4300000071525574
7650,103037,103,1,Intragna,Verbano-Cusio-Ossola,Piemonte,110,VB,0.6080172390773378,0.2799429447188091,0.4899999797344208
7651,103038,103,1,Loreglia,Verbano-Cusio-Ossola,Piemonte,224,VB,0.7572548985481262,0.7095443932793132,0.5099999904632568
7652,103039,103,1,Macugnaga,Verbano-Cusio-Ossola,Piemonte,538,VB,0.4839291847946319,0.4210922865258895,0.4049999713897705
7653,103040,103,1,Madonna del Sasso,Verbano-Cusio-Ossola,Piemonte,401,VB,1.1823595574732577,0.8024152932735156,0.7749999761581421
7654,103041,103,1,Malesco,Verbano-Cusio-Ossola,Piemonte,1369,VB,0.8772469647982826,1.3664382956871588,0.4599999785423279
7655,103042,103,1,Masera,Verbano-Cusio-Ossola,Piemonte,1453,VB,1.8324180242956662,2.0153417809542984,0.7874999642372131
7656,103043,103,1,Massiola,Verbano-Cusio-Ossola,Piemonte,122,VB,0.59177083025376,0.3387484489348558,0.4649999737739563
7657,103044,103,1,Mergozzo,Verbano-Cusio-Ossola,Piemonte,2143,VB,2.008437490463257,1.975836351734622,1.2574999928474426
7658,103045,103,1,Miazzina,Verbano-Cusio-Ossola,Piemonte,364,VB,0.6670866113478743,0.7541150800300337,0.44999998807907104
7659,103046,103,1,Montecrestese,Verbano-Cusio-Ossola,Piemonte,1256,VB,0.6379417640018654,0.9276188460972097,0.4350000023841858
7660,103047,103,1,Montescheno,Verbano-Cusio-Ossola,Piemonte,377,VB,0.5144094430555509,0.18875953107714646,0.4599999785423279
7661,103048,103,1,Nonio,Verbano-Cusio-Ossola,Piemonte,857,VB,1.3337037132845984,0.9611553793672172,0.949999988079071
7662,103049,103,1,Oggebbio,Verbano-Cusio-Ossola,Piemonte,875,VB,1.0604471552178143,0.6889585085829736,0.7549999952316284
7663,103050,103,1,Omegna,Verbano-Cusio-Ossola,Piemonte,14712,VB,3.367106728339463,3.316802243994498,1.975000023841858
7664,103051,103,1,Ornavasso,Verbano-Cusio-Ossola,Piemonte,3385,VB,1.3234013533916602,1.6635640949606303,0.625
7665,103052,103,1,Pallanzeno,Verbano-Cusio-Ossola,Piemonte,1136,VB,2.3817999958992004,1.944655141436914,1.7200000286102295
7666,103053,103,1,Piedimulera,Verbano-Cusio-Ossola,Piemonte,1471,VB,3.500333344936371,3.9964774445930398,1.2400000095367432
7667,103054,103,1,Pieve Vergonte,Verbano-Cusio-Ossola,Piemonte,2508,VB,1.5775210137377267,3.4764431010897643,0.5399999916553497
7668,103055,103,1,Premeno,Verbano-Cusio-Ossola,Piemonte,759,VB,1.614886375990781,1.1089612006658107,1.1725000143051147
7669,103056,103,1,Premia,Verbano-Cusio-Ossola,Piemonte,543,VB,0.5459746561552349,0.38329038680122507,0.4300000071525574
7670,103057,103,1,Premosello-Chiovenda,Verbano-Cusio-Ossola,Piemonte,1912,VB,1.369948720932007,1.5741815247185165,0.6150000095367432
7671,103058,103,1,Quarna Sopra,Verbano-Cusio-Ossola,Piemonte,251,VB,0.9508181739937175,0.7281600320097854,0.6749999523162842
7672,103059,103,1,Quarna Sotto,Verbano-Cusio-Ossola,Piemonte,375,VB,0.856315786273856,1.0655658763989964,0.49000000953674316
7673,103060,103,1,Re,Verbano-Cusio-Ossola,Piemonte,697,VB,0.6254402464665707,0.5178594613479687,0.45499998331069946
7674,103061,103,1,San Bernardino Verbano,Verbano-Cusio-Ossola,Piemonte,1276,VB,1.0037666606903075,0.9113689145089761,0.5274999737739563
7675,103062,103,1,Santa Maria Maggiore,Verbano-Cusio-Ossola,Piemonte,1280,VB,0.750080642488695,1.445876468507331,0.42500001192092896
7676,103064,103,1,Stresa,Verbano-Cusio-Ossola,Piemonte,4635,VB,2.9597815512453467,3.334671370666213,1.5224999785423279
7677,103065,103,1,Toceno,Verbano-Cusio-Ossola,Piemonte,718,VB,0.7646739042323568,1.1907375127412976,0.4150000065565109
